"id";"title";"description";"product_type";"google_product_category";"link";"image_link";"condition";"availability";"price";"sale_price";"gtin";"brand";"mpn";"item_group_id";"gender";"age_group";"color";"material";"pattern";"size";"energy_efficiency_class";"shipping";"is_bundle";"multipack";"custom_label_0";"custom_label_1";"custom_label_2";"custom_label_3";"custom_label_4";"unit_pricing_measure";"unit_pricing_base_measure"
"830006_068-S";"Houdini M's Outright Pants, Cloudy Blue, S";"Fleecebyxor för herr tillverkade i Power Stretch? Pro Light från Polartec®, ett otroligt varmt, skönt, lätt och stretchigt fleecetyg.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830006_068-S&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-outright-pants-830006?color=830006068";"https://api.houdinisportswear.com/_images/498ff5e6-89e5-4599-8de6-d9d15fef25e8/Ms-Outright-Pants_Cloudy-Blue_830006_068_P_F_1860_C_low.jpg";"New";"in_stock";"1400 SEK";;"7322710614661";"Houdini";"830006_068-S";"830006";"male";"Vuxen";"Cloudy Blue";;;"S";;;;;;;;;;;
"830006_910-XXL";"Houdini M's Outright Pants, Rock Black, XXL";"Fleecebyxor för herr tillverkade i Power Stretch? Pro Light från Polartec®, ett otroligt varmt, skönt, lätt och stretchigt fleecetyg.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830006_910-XXL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-outright-pants-830006?color=830006910";"https://api.houdinisportswear.com/_images/f056a6b0-167e-4169-b468-35fdba83babe/Ms-Outright-Pants_Rock-Black_830006_910_P_F_1878_C_low.jpg";"New";"in_stock";"1400 SEK";;"7322710614760";"Houdini";"830006_910-XXL";"830006";"male";"Vuxen";"Rock Black";;;"XXL";;;;;;;;;;;
"830006_A87-L";"Houdini M's Outright Pants, Cloudy Gray, L";"Fleecebyxor för herr tillverkade i Power Stretch? Pro Light från Polartec®, ett otroligt varmt, skönt, lätt och stretchigt fleecetyg.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830006_A87-L&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-outright-pants-830006?color=830006A87";"https://api.houdinisportswear.com/_images/bc1acddb-636c-4839-b145-f5c065042659/Ms-Outright-Pants_Cloudy-Gray_830006_A87_P_F_2526_C.jpg";"New";"in_stock";"1400 SEK";;"7322710597247";"Houdini";"830006_A87-L";"830006";"male";"Vuxen";"Cloudy Gray";;;"L";;;;;;;;;;;
"830006_910-XL";"Houdini M's Outright Pants, Rock Black, XL";"Fleecebyxor för herr tillverkade i Power Stretch? Pro Light från Polartec®, ett otroligt varmt, skönt, lätt och stretchigt fleecetyg.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830006_910-XL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-outright-pants-830006?color=830006910";"https://api.houdinisportswear.com/_images/f056a6b0-167e-4169-b468-35fdba83babe/Ms-Outright-Pants_Rock-Black_830006_910_P_F_1878_C_low.jpg";"New";"in_stock";"1400 SEK";;"7322710614753";"Houdini";"830006_910-XL";"830006";"male";"Vuxen";"Rock Black";;;"XL";;;;;;;;;;;
"830006_910-M";"Houdini M's Outright Pants, Rock Black, M";"Fleecebyxor för herr tillverkade i Power Stretch? Pro Light från Polartec®, ett otroligt varmt, skönt, lätt och stretchigt fleecetyg.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830006_910-M&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-outright-pants-830006?color=830006910";"https://api.houdinisportswear.com/_images/f056a6b0-167e-4169-b468-35fdba83babe/Ms-Outright-Pants_Rock-Black_830006_910_P_F_1878_C_low.jpg";"New";"in_stock";"1400 SEK";;"7322710614739";"Houdini";"830006_910-M";"830006";"male";"Vuxen";"Rock Black";;;"M";;;;;;;;;;;
"840047_900-L";"Houdini M's Tree Tank, True Black, L";"Otroligt mjukt och komfortabelt basplagg i 100% Tencel? lyocell, ett material som tillverkas av träfibrer. Klassisk passform.";"Tank top";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840047_900-L&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/ms-tree-tank-840047?color=840047900";"https://api.houdinisportswear.com/_images/644205b7-8664-43f0-91aa-eda3c987ef3e/Ms-Tree-Tank_True-Black_231014_900_S_3_c_low.jpg";"New";"out_of_stock";"500 SEK";;"7322710669302";"Houdini";"840047_900-L";"840047";"male";"Vuxen";"True Black";;;"L";;;;;;;;;;;
"840047_207-XXL";"Houdini M's Tree Tank, Greeness, XXL";"Otroligt mjukt och komfortabelt basplagg i 100% Tencel? lyocell, ett material som tillverkas av träfibrer. Klassisk passform.";"Tank top";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840047_207-XXL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/ms-tree-tank-840047?color=840047207";"https://api.houdinisportswear.com/_images/c1781de5-7069-4706-9037-324984aa76c9/Ms-Tree-Tank_Greeness_231014_207_SET_0562_low_c.jpg";"New";"in_stock";"500 SEK";;"7322710669265";"Houdini";"840047_207-XXL";"840047";"male";"Vuxen";"Greene";;;"XXL";;;;;;;;;;;
"840047_900-S";"Houdini M's Tree Tank, True Black, S";"Otroligt mjukt och komfortabelt basplagg i 100% Tencel? lyocell, ett material som tillverkas av träfibrer. Klassisk passform.";"Tank top";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840047_900-S&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/ms-tree-tank-840047?color=840047900";"https://api.houdinisportswear.com/_images/644205b7-8664-43f0-91aa-eda3c987ef3e/Ms-Tree-Tank_True-Black_231014_900_S_3_c_low.jpg";"New";"out_of_stock";"500 SEK";;"7322710669289";"Houdini";"840047_900-S";"840047";"male";"Vuxen";"True Black";;;"S";;;;;;;;;;;
"840047_900-XXL";"Houdini M's Tree Tank, True Black, XXL";"Otroligt mjukt och komfortabelt basplagg i 100% Tencel? lyocell, ett material som tillverkas av träfibrer. Klassisk passform.";"Tank top";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840047_900-XXL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/ms-tree-tank-840047?color=840047900";"https://api.houdinisportswear.com/_images/644205b7-8664-43f0-91aa-eda3c987ef3e/Ms-Tree-Tank_True-Black_231014_900_S_3_c_low.jpg";"New";"in_stock";"500 SEK";;"7322710669326";"Houdini";"840047_900-XXL";"840047";"male";"Vuxen";"True Black";;;"XXL";;;;;;;;;;;
"840047_900-M";"Houdini M's Tree Tank, True Black, M";"Otroligt mjukt och komfortabelt basplagg i 100% Tencel? lyocell, ett material som tillverkas av träfibrer. Klassisk passform.";"Tank top";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840047_900-M&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/ms-tree-tank-840047?color=840047900";"https://api.houdinisportswear.com/_images/644205b7-8664-43f0-91aa-eda3c987ef3e/Ms-Tree-Tank_True-Black_231014_900_S_3_c_low.jpg";"New";"in_stock";"500 SEK";;"7322710669296";"Houdini";"840047_900-M";"840047";"male";"Vuxen";"True Black";;;"M";;;;;;;;;;;
"840047_900-XL";"Houdini M's Tree Tank, True Black, XL";"Otroligt mjukt och komfortabelt basplagg i 100% Tencel? lyocell, ett material som tillverkas av träfibrer. Klassisk passform.";"Tank top";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840047_900-XL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/ms-tree-tank-840047?color=840047900";"https://api.houdinisportswear.com/_images/644205b7-8664-43f0-91aa-eda3c987ef3e/Ms-Tree-Tank_True-Black_231014_900_S_3_c_low.jpg";"New";"in_stock";"500 SEK";;"7322710669319";"Houdini";"840047_900-XL";"840047";"male";"Vuxen";"True Black";;;"XL";;;;;;;;;;;
"840047_207-XL";"Houdini M's Tree Tank, Greeness, XL";"Otroligt mjukt och komfortabelt basplagg i 100% Tencel? lyocell, ett material som tillverkas av träfibrer. Klassisk passform.";"Tank top";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840047_207-XL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/ms-tree-tank-840047?color=840047207";"https://api.houdinisportswear.com/_images/c1781de5-7069-4706-9037-324984aa76c9/Ms-Tree-Tank_Greeness_231014_207_SET_0562_low_c.jpg";"New";"in_stock";"500 SEK";;"7322710669258";"Houdini";"840047_207-XL";"840047";"male";"Vuxen";"Greene";;;"XL";;;;;;;;;;;
"840047_900-XS";"Houdini M's Tree Tank, True Black, XS";"Otroligt mjukt och komfortabelt basplagg i 100% Tencel? lyocell, ett material som tillverkas av träfibrer. Klassisk passform.";"Tank top";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840047_900-XS&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/ms-tree-tank-840047?color=840047900";"https://api.houdinisportswear.com/_images/644205b7-8664-43f0-91aa-eda3c987ef3e/Ms-Tree-Tank_True-Black_231014_900_S_3_c_low.jpg";"New";"out_of_stock";"500 SEK";;"7322710669272";"Houdini";"840047_900-XS";"840047";"male";"Vuxen";"True Black";;;"XS";;;;;;;;;;;
"860045_025-XS";"Houdini W's Tree Chore Pants, True Black, XS";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_025-XS&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045900";"https://api.houdinisportswear.com/_images/0ef106bf-22bd-4fec-a450-e6667f93fedc/Ws-Tree-Chore-Jacket_Bleached-Black_860047_025_SET_3477_c_low.jpg";"New";"out_of_stock";"1800 SEK";;"";"Houdini";"860045_025-XS";"860045";"female";"Vuxen";"True Black";;;"XS";;;;;;;;;;;
"860045_F24-XL";"Houdini W's Tree Chore Pants, Cinnamon Brown, XL";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_F24-XL&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045F24";"https://api.houdinisportswear.com/_images/7007f96a-9912-4b36-a49c-e07e0d551153/Ws-Tree-Chore-Pantst_Cinnamon-Brown_860047_F24_SET_3881_c_low.jpeg";"New";"in_stock";"1800 SEK";;"7322710707196";"Houdini";"860045_F24-XL";"860045";"female";"Vuxen";"Cinnamon Brown";;;"XL";;;;;;;;;;;
"860045_F24-M";"Houdini W's Tree Chore Pants, Cinnamon Brown, M";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_F24-M&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045F24";"https://api.houdinisportswear.com/_images/7007f96a-9912-4b36-a49c-e07e0d551153/Ws-Tree-Chore-Pantst_Cinnamon-Brown_860047_F24_SET_3881_c_low.jpeg";"New";"in_stock";"1800 SEK";;"7322710707172";"Houdini";"860045_F24-M";"860045";"female";"Vuxen";"Cinnamon Brown";;;"M";;;;;;;;;;;
"860045_F24-L";"Houdini W's Tree Chore Pants, Cinnamon Brown, L";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_F24-L&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045F24";"https://api.houdinisportswear.com/_images/7007f96a-9912-4b36-a49c-e07e0d551153/Ws-Tree-Chore-Pantst_Cinnamon-Brown_860047_F24_SET_3881_c_low.jpeg";"New";"in_stock";"1800 SEK";;"7322710707189";"Houdini";"860045_F24-L";"860045";"female";"Vuxen";"Cinnamon Brown";;;"L";;;;;;;;;;;
"860045_F24-XS";"Houdini W's Tree Chore Pants, Cinnamon Brown, XS";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_F24-XS&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045F24";"https://api.houdinisportswear.com/_images/7007f96a-9912-4b36-a49c-e07e0d551153/Ws-Tree-Chore-Pantst_Cinnamon-Brown_860047_F24_SET_3881_c_low.jpeg";"New";"in_stock";"1800 SEK";;"7322710707158";"Houdini";"860045_F24-XS";"860045";"female";"Vuxen";"Cinnamon Brown";;;"XS";;;;;;;;;;;
"860045_025-L";"Houdini W's Tree Chore Pants, True Black, L";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_025-L&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045900";"https://api.houdinisportswear.com/_images/0ef106bf-22bd-4fec-a450-e6667f93fedc/Ws-Tree-Chore-Jacket_Bleached-Black_860047_025_SET_3477_c_low.jpg";"New";"out_of_stock";"1800 SEK";;"";"Houdini";"860045_025-L";"860045";"female";"Vuxen";"True Black";;;"L";;;;;;;;;;;
"860045_025-XL";"Houdini W's Tree Chore Pants, True Black, XL";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_025-XL&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045900";"https://api.houdinisportswear.com/_images/0ef106bf-22bd-4fec-a450-e6667f93fedc/Ws-Tree-Chore-Jacket_Bleached-Black_860047_025_SET_3477_c_low.jpg";"New";"in_stock";"1800 SEK";;"";"Houdini";"860045_025-XL";"860045";"female";"Vuxen";"True Black";;;"XL";;;;;;;;;;;
"860045_F24-S";"Houdini W's Tree Chore Pants, Cinnamon Brown, S";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_F24-S&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045F24";"https://api.houdinisportswear.com/_images/7007f96a-9912-4b36-a49c-e07e0d551153/Ws-Tree-Chore-Pantst_Cinnamon-Brown_860047_F24_SET_3881_c_low.jpeg";"New";"in_stock";"1800 SEK";;"7322710707165";"Houdini";"860045_F24-S";"860045";"female";"Vuxen";"Cinnamon Brown";;;"S";;;;;;;;;;;
"860045_025-M";"Houdini W's Tree Chore Pants, True Black, M";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_025-M&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045900";"https://api.houdinisportswear.com/_images/0ef106bf-22bd-4fec-a450-e6667f93fedc/Ws-Tree-Chore-Jacket_Bleached-Black_860047_025_SET_3477_c_low.jpg";"New";"in_stock";"1800 SEK";;"";"Houdini";"860045_025-M";"860045";"female";"Vuxen";"True Black";;;"M";;;;;;;;;;;
"860045_025-XXS";"Houdini W's Tree Chore Pants, True Black, XXS";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_025-XXS&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045900";"https://api.houdinisportswear.com/_images/0ef106bf-22bd-4fec-a450-e6667f93fedc/Ws-Tree-Chore-Jacket_Bleached-Black_860047_025_SET_3477_c_low.jpg";"New";"out_of_stock";"1800 SEK";;"";"Houdini";"860045_025-XXS";"860045";"female";"Vuxen";"True Black";;;"XXS";;;;;;;;;;;
"860045_025-S";"Houdini W's Tree Chore Pants, True Black, S";"Lätt, sval och skön dambyxa för bouldering och utomhusaktiviteter och som även fungerar perfekt i din vardag.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860045_025-S&url=https://houdinisportswear.com/sv-se/clothing/pants/ws-tree-chore-pants-860045?color=860045900";"https://api.houdinisportswear.com/_images/0ef106bf-22bd-4fec-a450-e6667f93fedc/Ws-Tree-Chore-Jacket_Bleached-Black_860047_025_SET_3477_c_low.jpg";"New";"out_of_stock";"1800 SEK";;"";"Houdini";"860045_025-S";"860045";"female";"Vuxen";"True Black";;;"S";;;;;;;;;;;
"130054_G62-XL";"Houdini W's Activist Turtleneck, Foggy Purple, XL";"Varm, mjuk och bekväm polotröja i merinoull. Perfekt för skidåkning, vandring och alla typer av utomhusäventyr året runt.";"Turtleneck";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=130054_G62-XL&url=https://houdinisportswear.com/sv-se/clothing/base-layers/womens-activist-turtleneck-130054?color=130054G62";"https://api.houdinisportswear.com/_images/e7b25757-f2d3-4f0d-9891-0de9cef211a0/Ws-Activist-Turtleneck_Foggy-Purple_130054_G62_P_F_9307_c_low.jpeg";"New";"out_of_stock";"1350 SEK";;"";"Houdini";"130054_G62-XL";"130054";"female";"Vuxen";"Foggy Purple";;;"XL";;;;;;;;;;;
"130054_900-M";"Houdini W's Activist Turtleneck, True Black, M";"Varm, mjuk och bekväm polotröja i merinoull. Perfekt för skidåkning, vandring och alla typer av utomhusäventyr året runt.";"Turtleneck";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=130054_900-M&url=https://houdinisportswear.com/sv-se/clothing/base-layers/womens-activist-turtleneck-130054?color=130054900";"https://api.houdinisportswear.com/_images/78d88099-2e11-425a-b9d7-83fa4ebdc026/Ws-Activist-Turtleneck_True-Black_130054_900_P_F_9290_c_low.jpg";"New";"in_stock";"1350 SEK";;"7322710528135";"Houdini";"130054_900-M";"130054";"female";"Vuxen";"True Black";;;"M";;;;;;;;;;;
"130054_G62-L";"Houdini W's Activist Turtleneck, Foggy Purple, L";"Varm, mjuk och bekväm polotröja i merinoull. Perfekt för skidåkning, vandring och alla typer av utomhusäventyr året runt.";"Turtleneck";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=130054_G62-L&url=https://houdinisportswear.com/sv-se/clothing/base-layers/womens-activist-turtleneck-130054?color=130054G62";"https://api.houdinisportswear.com/_images/e7b25757-f2d3-4f0d-9891-0de9cef211a0/Ws-Activist-Turtleneck_Foggy-Purple_130054_G62_P_F_9307_c_low.jpeg";"New";"in_stock";"1350 SEK";;"";"Houdini";"130054_G62-L";"130054";"female";"Vuxen";"Foggy Purple";;;"L";;;;;;;;;;;
"130054_G62-S";"Houdini W's Activist Turtleneck, Foggy Purple, S";"Varm, mjuk och bekväm polotröja i merinoull. Perfekt för skidåkning, vandring och alla typer av utomhusäventyr året runt.";"Turtleneck";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=130054_G62-S&url=https://houdinisportswear.com/sv-se/clothing/base-layers/womens-activist-turtleneck-130054?color=130054G62";"https://api.houdinisportswear.com/_images/e7b25757-f2d3-4f0d-9891-0de9cef211a0/Ws-Activist-Turtleneck_Foggy-Purple_130054_G62_P_F_9307_c_low.jpeg";"New";"in_stock";"1350 SEK";;"";"Houdini";"130054_G62-S";"130054";"female";"Vuxen";"Foggy Purple";;;"S";;;;;;;;;;;
